year,week,age_group,ili,detection_rate,hospitalization,vaccine_rate,emergency_patients,subtype
2024.0,31.0,13-18세,14.4,0.0,0.0,,15.0,A(H3N2)
2024.0,31.0,19-49세,13.3,1.8,3.0,,136.0,A(H3N2)
2024.0,31.0,50-64세,8.3,1.8,9.0,,64.0,A(H3N2)
2024.0,31.0,65세이상,7.9,0.0,15.0,,84.0,A(H3N2)
2024.0,31.0,7-12세,8.7,0.0,3.0,,28.0,A(H3N2)
2024.0,31.0,연령미상,,,,,0.0,A(H3N2)
2024.0,32.0,0-6세,,2.2,,,,A(H1N1)pdm09
2024.0,32.0,0세,1.5,,0.0,,1.0,A(H1N1)pdm09
2024.0,32.0,1-6세,5.9,,5.0,,10.0,A(H1N1)pdm09
2024.0,32.0,13-18세,14.7,3.2,1.0,,15.0,A(H1N1)pdm09
2024.0,32.0,19-49세,14.7,2.1,8.0,,113.0,A(H1N1)pdm09
2024.0,32.0,50-64세,10.0,0.0,8.0,,54.0,A(H1N1)pdm09
2024.0,32.0,65세이상,9.4,2.9,10.0,,103.0,A(H1N1)pdm09
2024.0,32.0,7-12세,10.6,1.8,8.0,,22.0,A(H1N1)pdm09
2024.0,32.0,연령미상,,,,,0.0,A(H1N1)pdm09
2024.0,33.0,0-6세,,0.0,,,,A(H1N1)pdm09
2024.0,33.0,0세,2.9,,0.0,,1.0,A(H1N1)pdm09
2024.0,33.0,1-6세,6.7,,3.0,,30.0,A(H1N1)pdm09
2024.0,33.0,13-18세,13.3,0.0,2.0,,22.0,A(H1N1)pdm09
2024.0,33.0,19-49세,16.1,1.0,3.0,,90.0,A(H1N1)pdm09
2024.0,33.0,50-64세,10.2,1.8,0.0,,40.0,A(H1N1)pdm09
2024.0,33.0,65세이상,8.1,1.2,3.0,,90.0,A(H1N1)pdm09
2024.0,33.0,7-12세,9.3,2.3,2.0,,19.0,A(H1N1)pdm09
2024.0,33.0,연령미상,,,,,0.0,A(H1N1)pdm09
2024.0,34.0,0-6세,,1.2,,,,A(H3N2)
2024.0,34.0,0세,5.7,,0.0,,1.0,A(H3N2)
2024.0,34.0,1-6세,8.3,,4.0,,8.0,A(H3N2)
2024.0,34.0,13-18세,13.0,0.0,0.0,,13.0,A(H3N2)
2024.0,34.0,19-49세,13.1,0.0,5.0,,75.0,A(H3N2)
2024.0,34.0,50-64세,8.4,1.6,3.0,,37.0,A(H3N2)
2024.0,34.0,65세이상,9.2,0.0,6.0,,51.0,A(H3N2)
2024.0,34.0,7-12세,10.5,0.0,4.0,,21.0,A(H3N2)
2024.0,34.0,연령미상,,,,,0.0,A(H3N2)
2024.0,35.0,0-6세,,1.0,,,,A(H3N2)
2024.0,35.0,0세,3.6,,1.0,,0.0,A(H3N2)
2024.0,35.0,1-6세,7.0,,1.0,,9.0,A(H3N2)
2024.0,35.0,13-18세,12.4,0.0,0.0,,7.0,A(H3N2)
2024.0,35.0,19-49세,10.0,2.6,3.0,,43.0,A(H3N2)
2024.0,35.0,50-64세,6.4,2.4,3.0,,24.0,A(H3N2)
2024.0,35.0,65세이상,5.5,0.0,7.0,,42.0,A(H3N2)
2024.0,35.0,7-12세,10.2,1.8,3.0,,17.0,A(H3N2)
2024.0,35.0,연령미상,,,,,0.0,A(H3N2)
2024.0,36.0,0-6세,,0.0,,,,A
2024.0,36.0,0세,13.4,,1.0,,2.0,A
2024.0,36.0,1-6세,4.7,,1.0,,8.0,A
2024.0,36.0,13-18세,10.5,0.0,0.0,,10.0,A
2024.0,36.0,19-49세,7.5,1.6,1.0,,47.0,A
2024.0,36.0,50-64세,5.1,0.0,3.0,,18.0,A
2024.0,36.0,65세이상,3.3,0.0,1.0,,35.0,A
2024.0,36.0,7-12세,9.3,0.0,3.0,,4.0,A
2024.0,36.0,연령미상,,,,,0.0,A
2024.0,37.0,0-6세,,0.0,,,,A
2024.0,37.0,0세,2.4,,0.0,,0.0,A
2024.0,37.0,1-6세,5.3,,2.0,,11.0,A
2024.0,37.0,13-18세,8.9,0.0,0.0,,6.0,A
2024.0,37.0,19-49세,6.1,0.0,1.0,,48.0,A
2024.0,37.0,50-64세,3.6,0.0,0.0,,17.0,A
2024.0,37.0,65세이상,2.8,0.0,2.0,,27.0,A
2024.0,37.0,7-12세,8.0,1.8,3.0,,9.0,A
2024.0,37.0,연령미상,,,,,0.0,A
2024.0,38.0,0-6세,,0.0,,,,A(H1N1)pdm09
2024.0,38.0,0세,3.8,,0.0,,2.0,A(H1N1)pdm09
2024.0,38.0,1-6세,5.7,,1.0,,11.0,A(H1N1)pdm09
2024.0,38.0,13-18세,10.2,0.0,0.0,,8.0,A(H1N1)pdm09
2024.0,38.0,19-49세,7.3,7.1,0.0,,69.0,A(H1N1)pdm09
2024.0,38.0,50-64세,3.9,0.0,0.0,,31.0,A(H1N1)pdm09
2024.0,38.0,65-69세,,,,0.0,,A(H1N1)pdm09
2024.0,38.0,65세 이상,,,,0.0,,A(H1N1)pdm09
2024.0,38.0,65세이상,3.7,0.0,3.0,,53.0,A(H1N1)pdm09
2024.0,38.0,7-12세,8.7,0.0,4.0,,11.0,A(H1N1)pdm09
2024.0,38.0,70-74세,,,,0.0,,A(H1N1)pdm09
2024.0,38.0,75세 이상,,,,0.0,,A(H1N1)pdm09
2024.0,38.0,연령미상,,,,,0.0,A(H1N1)pdm09
2024.0,39.0,0-6세,,0.0,,,,A
2024.0,39.0,0세,1.3,,0.0,,0.0,A
2024.0,39.0,1-6세,4.4,,2.0,,7.0,A
2024.0,39.0,13-18세,5.9,0.0,0.0,,11.0,A
2024.0,39.0,19-49세,6.3,0.0,2.0,,55.0,A
2024.0,39.0,50-64세,2.8,0.0,2.0,,12.0,A
2024.0,39.0,65-69세,,,,0.0,,A
2024.0,39.0,65세 이상,,,,0.0,,A
2024.0,39.0,65세이상,2.5,0.0,1.0,,34.0,A
2024.0,39.0,7-12세,8.9,2.3,3.0,,8.0,A
2024.0,39.0,70-74세,,,,0.0,,A
2024.0,39.0,75세 이상,,,,0.0,,A
2024.0,39.0,연령미상,,,,,0.0,A
2024.0,40.0,0-6세,,0.0,,,,A
2024.0,40.0,0세,0.6,,0.0,,1.0,A
2024.0,40.0,1-6세,3.1,,1.0,,5.0,A
2024.0,40.0,13-18세,5.5,0.0,2.0,,13.0,A
2024.0,40.0,19-49세,5.0,0.0,2.0,,48.0,A
2024.0,40.0,50-64세,3.0,0.0,1.0,,11.0,A
2024.0,40.0,65-69세,,,,0.0,,A
2024.0,40.0,65세 이상,,,,0.0,,A
2024.0,40.0,65세이상,2.4,4.2,4.0,,39.0,A
2024.0,40.0,7-12세,6.2,0.0,1.0,,11.0,A
2024.0,40.0,70-74세,,,,0.0,,A
2024.0,40.0,75세 이상,,,,0.0,,A
2024.0,40.0,연령미상,,,,,0.0,A
2024.0,41.0,0-6세,,1.2,,,,B
2024.0,41.0,0세,1.3,,1.0,,3.0,B
2024.0,41.0,1-6세,3.7,,3.0,,6.0,B
2024.0,41.0,13-18세,6.6,0.0,0.0,,13.0,B
2024.0,41.0,19-49세,5.6,4.2,0.0,,41.0,B
2024.0,41.0,50-64세,2.4,5.9,1.0,,15.0,B
2024.0,41.0,65-69세,,,,2.2,,B
2024.0,41.0,65세 이상,,,,12.0,,B
2024.0,41.0,65세이상,1.4,0.0,6.0,,41.0,B
2024.0,41.0,7-12세,7.4,2.1,0.0,,14.0,B
2024.0,41.0,70-74세,,,,3.8,,B
2024.0,41.0,75세 이상,,,,25.0,,B
2024.0,41.0,연령미상,,,,,0.0,B
2024.0,42.0,0-6세,,0.0,,,,A(H3N2)
2024.0,42.0,0세,1.8,,1.0,,1.0,A(H3N2)
2024.0,42.0,1-6세,4.2,,3.0,,5.0,A(H3N2)
2024.0,42.0,13-18세,6.3,3.0,1.0,,13.0,A(H3N2)
2024.0,42.0,19-49세,5.0,0.0,0.0,,45.0,A(H3N2)
2024.0,42.0,50-64세,3.0,2.9,0.0,,9.0,A(H3N2)
2024.0,42.0,65-69세,,,,21.1,,A(H3N2)
2024.0,42.0,65세 이상,,,,41.4,,A(H3N2)
2024.0,42.0,65세이상,1.9,0.0,10.0,,35.0,A(H3N2)
2024.0,42.0,7-12세,6.8,4.6,3.0,,16.0,A(H3N2)
2024.0,42.0,70-74세,,,,42.4,,A(H3N2)
2024.0,42.0,75세 이상,,,,58.0,,A(H3N2)
2024.0,42.0,연령미상,,,,,0.0,A(H3N2)
2024.0,43.0,0-6세,,0.0,,,,A
2024.0,43.0,0세,3.1,,0.0,,0.0,A
2024.0,43.0,1-6세,3.9,,4.0,,2.0,A
2024.0,43.0,13-18세,5.9,2.9,1.0,,15.0,A
2024.0,43.0,19-49세,5.1,3.3,1.0,,46.0,A
2024.0,43.0,50-64세,2.7,0.0,2.0,,28.0,A
2024.0,43.0,65-69세,,,,43.7,,A
2024.0,43.0,65세 이상,,,,59.7,,A
2024.0,43.0,65세이상,2.3,3.3,6.0,,48.0,A
2024.0,43.0,7-12세,5.8,0.0,1.0,,26.0,A
2024.0,43.0,70-74세,,,,61.2,,A
2024.0,43.0,75세 이상,,,,72.5,,A
2024.0,43.0,연령미상,,,,,0.0,A
2024.0,44.0,0-6세,,0.0,,,,A
2024.0,44.0,0세,1.8,,0.0,,1.0,A
2024.0,44.0,1-6세,4.1,,10.0,,11.0,A
2024.0,44.0,13-18세,5.7,0.0,3.0,,20.0,A
2024.0,44.0,19-49세,4.6,0.0,0.0,,65.0,A
2024.0,44.0,50-64세,2.4,0.0,7.0,,30.0,A
2024.0,44.0,65-69세,,,,54.0,,A
2024.0,44.0,65세 이상,,,,67.6,,A
2024.0,44.0,65세이상,1.5,0.0,9.0,,46.0,A
2024.0,44.0,7-12세,7.1,3.1,3.0,,23.0,A
2024.0,44.0,70-74세,,,,69.4,,A
2024.0,44.0,75세 이상,,,,78.0,,A
2024.0,44.0,연령미상,,,,,0.0,A
2024.0,45.0,0-6세,,1.2,,,,A(H1N1)pdm09
2024.0,45.0,0세,2.0,,0.0,,3.0,A(H1N1)pdm09
2024.0,45.0,1-6세,3.8,,6.0,,15.0,A(H1N1)pdm09
2024.0,45.0,13-18세,6.2,0.0,2.0,,24.0,A(H1N1)pdm09
2024.0,45.0,19-49세,4.7,1.3,7.0,,72.0,A(H1N1)pdm09
2024.0,45.0,50-64세,2.8,5.6,2.0,,23.0,A(H1N1)pdm09
2024.0,45.0,65-69세,,,,60.0,,A(H1N1)pdm09
2024.0,45.0,65세 이상,,,,71.8,,A(H1N1)pdm09
2024.0,45.0,65세이상,1.9,0.0,9.0,,46.0,A(H1N1)pdm09
2024.0,45.0,7-12세,6.9,7.9,0.0,,25.0,A(H1N1)pdm09
2024.0,45.0,70-74세,,,,73.9,,A(H1N1)pdm09
2024.0,45.0,75세 이상,,,,80.6,,A(H1N1)pdm09
2024.0,45.0,연령미상,,,,,0.0,A(H1N1)pdm09
2024.0,46.0,0-6세,,3.8,,,,A(H3N2)
2024.0,46.0,0세,2.9,,0.0,,3.0,A(H3N2)
2024.0,46.0,1-6세,4.5,,10.0,,16.0,A(H3N2)
2024.0,46.0,13-18세,7.3,8.6,3.0,,34.0,A(H3N2)
2024.0,46.0,19-49세,5.8,4.6,7.0,,84.0,A(H3N2)
2024.0,46.0,50-64세,3.2,2.6,1.0,,36.0,A(H3N2)
2024.0,46.0,65-69세,,,,64.0,,A(H3N2)
2024.0,46.0,65세 이상,,,,74.5,,A(H3N2)
2024.0,46.0,65세이상,2.0,0.0,13.0,,56.0,A(H3N2)
2024.0,46.0,7-12세,8.1,1.9,6.0,,35.0,A(H3N2)
2024.0,46.0,70-74세,,,,76.7,,A(H3N2)
2024.0,46.0,75세 이상,,,,82.2,,A(H3N2)
2024.0,46.0,연령미상,,,,,0.0,A(H3N2)
2024.0,47.0,0-6세,,1.1,,,,A(H1N1)pdm09
2024.0,47.0,0세,2.0,,1.0,,3.0,A(H1N1)pdm09
2024.0,47.0,1-6세,5.2,,8.0,,24.0,A(H1N1)pdm09
2024.0,47.0,13-18세,7.9,0.0,2.0,,30.0,A(H1N1)pdm09
2024.0,47.0,19-49세,6.2,2.4,4.0,,102.0,A(H1N1)pdm09
2024.0,47.0,50-64세,3.7,2.6,3.0,,35.0,A(H1N1)pdm09
2024.0,47.0,65-69세,,,,66.8,,A(H1N1)pdm09
2024.0,47.0,65세 이상,,,,76.3,,A(H1N1)pdm09
2024.0,47.0,65세이상,2.0,0.0,9.0,,51.0,A(H1N1)pdm09
2024.0,47.0,7-12세,6.9,1.6,8.0,,27.0,A(H1N1)pdm09
2024.0,47.0,70-74세,,,,78.6,,A(H1N1)pdm09
2024.0,47.0,75세 이상,,,,83.2,,A(H1N1)pdm09
2024.0,47.0,연령미상,,,,,0.0,A(H1N1)pdm09
2024.0,48.0,0-6세,,1.3,,,,A(H3N2)
2024.0,48.0,0세,1.4,,2.0,,3.0,A(H3N2)
2024.0,48.0,1-6세,5.6,,11.0,,23.0,A(H3N2)
2024.0,48.0,13-18세,11.7,14.9,7.0,,70.0,A(H3N2)
2024.0,48.0,19-49세,7.1,4.7,13.0,,175.0,A(H3N2)
2024.0,48.0,50-64세,3.8,5.1,9.0,,56.0,A(H3N2)
2024.0,48.0,65-69세,,,,68.7,,A(H3N2)
2024.0,48.0,65세 이상,,,,77.6,,A(H3N2)
2024.0,48.0,65세이상,2.0,0.0,17.0,,71.0,A(H3N2)
2024.0,48.0,7-12세,10.6,5.1,9.0,,69.0,A(H3N2)
2024.0,48.0,70-74세,,,,79.9,,A(H3N2)
2024.0,48.0,75세 이상,,,,83.8,,A(H3N2)
2024.0,48.0,연령미상,,,,,0.0,A(H3N2)
2024.0,49.0,0-6세,,4.5,,,,A(H1N1)pdm09
2024.0,49.0,0세,1.6,,5.0,,6.0,A(H1N1)pdm09
2024.0,49.0,1-6세,6.0,,13.0,,41.0,A(H1N1)pdm09
2024.0,49.0,13-18세,15.3,16.7,8.0,,111.0,A(H1N1)pdm09
2024.0,49.0,19-49세,9.7,13.4,13.0,,272.0,A(H1N1)pdm09
2024.0,49.0,50-64세,4.8,6.7,19.0,,91.0,A(H1N1)pdm09
2024.0,49.0,65-69세,,,,69.9,,A(H1N1)pdm09
2024.0,49.0,65세 이상,,,,78.4,,A(H1N1)pdm09
2024.0,49.0,65세이상,2.3,0.0,26.0,,128.0,A(H1N1)pdm09
2024.0,49.0,7-12세,13.8,15.3,13.0,,102.0,A(H1N1)pdm09
2024.0,49.0,70-74세,,,,80.8,,A(H1N1)pdm09
2024.0,49.0,75세 이상,,,,84.3,,A(H1N1)pdm09
2024.0,49.0,연령미상,,,,,0.0,A(H1N1)pdm09
2024.0,50.0,0-6세,,3.1,,,,A(H3N2)
2024.0,50.0,0세,4.4,,5.0,,14.0,A(H3N2)
2024.0,50.0,1-6세,10.4,,26.0,,135.0,A(H3N2)
2024.0,50.0,13-18세,36.9,27.9,15.0,,329.0,A(H3N2)
2024.0,50.0,19-49세,18.2,21.3,34.0,,703.0,A(H3N2)
2024.0,50.0,50-64세,7.8,16.7,34.0,,220.0,A(H3N2)
2024.0,50.0,65-69세,,,,70.8,,A(H3N2)
2024.0,50.0,65세 이상,,,,78.9,,A(H3N2)
2024.0,50.0,65세이상,3.5,11.3,72.0,,226.0,A(H3N2)
2024.0,50.0,7-12세,24.7,19.7,19.0,,293.0,A(H3N2)
2024.0,50.0,70-74세,,,,81.3,,A(H3N2)
2024.0,50.0,75세 이상,,,,84.6,,A(H3N2)
2024.0,50.0,연령미상,,,,,0.0,A(H3N2)
2024.0,51.0,0-6세,,14.0,,,,A(H1N1)pdm09
2024.0,51.0,0세,11.2,,17.0,,57.0,A(H1N1)pdm09
2024.0,51.0,1-6세,24.6,,72.0,,416.0,A(H1N1)pdm09
2024.0,51.0,13-18세,74.6,46.8,31.0,,895.0,A(H1N1)pdm09
2024.0,51.0,19-49세,37.6,44.0,44.0,,2189.0,A(H1N1)pdm09
2024.0,51.0,50-64세,18.9,34.8,76.0,,734.0,A(H1N1)pdm09
2024.0,51.0,65-69세,,,,71.4,,A(H1N1)pdm09
2024.0,51.0,65세 이상,,,,79.4,,A(H1N1)pdm09
2024.0,51.0,65세이상,6.3,20.0,156.0,,814.0,A(H1N1)pdm09
2024.0,51.0,7-12세,62.4,16.4,46.0,,949.0,A(H1N1)pdm09
2024.0,51.0,70-74세,,,,81.7,,A(H1N1)pdm09
2024.0,51.0,75세 이상,,,,84.8,,A(H1N1)pdm09
2024.0,51.0,연령미상,,,,,0.0,A(H1N1)pdm09
2024.0,52.0,0-6세,,16.0,,,,A
2024.0,52.0,0세,25.0,,37.0,,214.0,A
2024.0,52.0,1-6세,58.4,,93.0,,1543.0,A
2024.0,52.0,13-18세,151.3,77.2,54.0,,2880.0,A
2024.0,52.0,19-49세,93.6,63.0,95.0,,8294.0,A
2024.0,52.0,50-64세,45.7,75.4,151.0,,2961.0,A
2024.0,52.0,65-69세,,,,72.2,,A
2024.0,52.0,65세 이상,,,,79.8,,A
2024.0,52.0,65세이상,20.3,43.6,438.0,,2980.0,A
2024.0,52.0,7-12세,137.3,47.7,93.0,,2882.0,A
2024.0,52.0,70-74세,,,,82.2,,A
2024.0,52.0,75세 이상,,,,85.0,,A
2024.0,52.0,연령미상,,,,,0.0,A
2024.0,53.0,0-6세,,16.0,,,,A
2024.0,53.0,0세,25.0,,37.0,,214.0,A
2024.0,53.0,1-6세,58.4,,93.0,,1543.0,A
2024.0,53.0,13-18세,151.3,77.2,54.0,,2880.0,A
2024.0,53.0,19-49세,93.6,63.0,95.0,,8294.0,A
2024.0,53.0,50-64세,45.7,75.4,151.0,,2961.0,A
2024.0,53.0,65-69세,,,,72.2,,A
2024.0,53.0,65세 이상,,,,79.8,,A
2024.0,53.0,65세이상,20.3,43.6,438.0,,2980.0,A
2024.0,53.0,7-12세,137.3,47.7,93.0,,2882.0,A
2024.0,53.0,70-74세,,,,82.2,,A
2024.0,53.0,75세 이상,,,,85.0,,A
2024.0,53.0,연령미상,,,,,0.0,A
2025.0,1.0,0-6세,,36.6,,,,A(H1N1)pdm09
2025.0,1.0,0세,47.8,,54.0,,365.0,A(H1N1)pdm09
2025.0,1.0,1-6세,83.1,,117.0,,2134.0,A(H1N1)pdm09
2025.0,1.0,13-18세,177.4,68.0,68.0,,3953.0,A(H1N1)pdm09
2025.0,1.0,19-49세,129.1,69.1,162.0,,14614.0,A(H1N1)pdm09
2025.0,1.0,50-64세,70.8,81.7,272.0,,5870.0,A(H1N1)pdm09
2025.0,1.0,65-69세,,,,72.7,,A(H1N1)pdm09
2025.0,1.0,65세 이상,,,,80.2,,A(H1N1)pdm09
2025.0,1.0,65세이상,35.1,58.9,935.0,,6411.0,A(H1N1)pdm09
2025.0,1.0,7-12세,161.6,60.0,112.0,,4018.0,A(H1N1)pdm09
2025.0,1.0,70-74세,,,,82.5,,A(H1N1)pdm09
2025.0,1.0,75세 이상,,,,85.2,,A(H1N1)pdm09
2025.0,1.0,연령미상,,,,,0.0,A(H1N1)pdm09
2025.0,2.0,0-6세,,31.8,,,,A(H1N1)pdm09
2025.0,2.0,0세,55.2,,42.0,,231.0,A(H1N1)pdm09
2025.0,2.0,1-6세,83.4,,85.0,,1533.0,A(H1N1)pdm09
2025.0,2.0,13-18세,141.5,50.0,51.0,,1686.0,A(H1N1)pdm09
2025.0,2.0,19-49세,110.0,62.5,160.0,,8358.0,A(H1N1)pdm09
2025.0,2.0,50-64세,62.0,70.4,302.0,,3659.0,A(H1N1)pdm09
2025.0,2.0,65-69세,,,,73.5,,A(H1N1)pdm09
2025.0,2.0,65세 이상,,,,80.7,,A(H1N1)pdm09
2025.0,2.0,65세이상,35.2,62.8,1104.0,,5477.0,A(H1N1)pdm09
2025.0,2.0,7-12세,149.5,53.3,93.0,,2122.0,A(H1N1)pdm09
2025.0,2.0,70-74세,,,,83.0,,A(H1N1)pdm09
2025.0,2.0,75세 이상,,,,85.4,,A(H1N1)pdm09
2025.0,2.0,연령미상,,,,,0.0,A(H1N1)pdm09
2025.0,3.0,0-6세,,25.0,,,,A(H1N1)pdm09
2025.0,3.0,0세,39.4,,29.0,,105.0,A(H1N1)pdm09
2025.0,3.0,1-6세,76.2,,60.0,,1175.0,A(H1N1)pdm09
2025.0,3.0,13-18세,88.6,44.4,21.0,,653.0,A(H1N1)pdm09
2025.0,3.0,19-49세,71.0,46.5,84.0,,4420.0,A(H1N1)pdm09
2025.0,3.0,50-64세,40.3,60.0,239.0,,2114.0,A(H1N1)pdm09
2025.0,3.0,65-69세,,,,74.2,,A(H1N1)pdm09
2025.0,3.0,65세 이상,,,,81.1,,A(H1N1)pdm09
2025.0,3.0,65세이상,21.6,51.4,860.0,,3498.0,A(H1N1)pdm09
2025.0,3.0,7-12세,103.9,59.4,72.0,,1073.0,A(H1N1)pdm09
2025.0,3.0,70-74세,,,,83.3,,A(H1N1)pdm09
2025.0,3.0,75세 이상,,,,85.6,,A(H1N1)pdm09
2025.0,3.0,연령미상,,,,,0.0,A(H1N1)pdm09
2025.0,4.0,0-6세,,20.2,,,,A(H1N1)pdm09
2025.0,4.0,0세,25.7,,10.0,,51.0,A(H1N1)pdm09
2025.0,4.0,1-6세,51.8,,39.0,,658.0,A(H1N1)pdm09
2025.0,4.0,13-18세,50.9,38.5,12.0,,223.0,A(H1N1)pdm09
2025.0,4.0,19-49세,46.4,43.2,46.0,,2224.0,A(H1N1)pdm09
2025.0,4.0,50-64세,22.6,45.3,137.0,,988.0,A(H1N1)pdm09
2025.0,4.0,65-69세,,,,74.6,,A(H1N1)pdm09
2025.0,4.0,65세 이상,,,,81.3,,A(H1N1)pdm09
2025.0,4.0,65세이상,14.8,39.3,534.0,,1990.0,A(H1N1)pdm09
2025.0,4.0,7-12세,71.4,39.3,31.0,,493.0,A(H1N1)pdm09
2025.0,4.0,70-74세,,,,83.5,,A(H1N1)pdm09
2025.0,4.0,75세 이상,,,,85.7,,A(H1N1)pdm09
2025.0,4.0,연령미상,,,,,0.0,A(H1N1)pdm09
2025.0,5.0,0-6세,,10.0,,,,A(H1N1)pdm09
2025.0,5.0,0세,19.7,,5.0,,53.0,A(H1N1)pdm09
2025.0,5.0,1-6세,36.8,,11.0,,516.0,A(H1N1)pdm09
2025.0,5.0,13-18세,39.9,30.0,3.0,,222.0,A(H1N1)pdm09
2025.0,5.0,19-49세,36.5,37.1,27.0,,2318.0,A(H1N1)pdm09
2025.0,5.0,50-64세,21.1,33.3,41.0,,1114.0,A(H1N1)pdm09
2025.0,5.0,65-69세,,,,74.6,,A(H1N1)pdm09
2025.0,5.0,65세 이상,,,,81.3,,A(H1N1)pdm09
2025.0,5.0,65세이상,13.5,18.8,223.0,,1542.0,A(H1N1)pdm09
2025.0,5.0,7-12세,50.0,18.8,10.0,,458.0,A(H1N1)pdm09
2025.0,5.0,70-74세,,,,83.5,,A(H1N1)pdm09
2025.0,5.0,75세 이상,,,,85.7,,A(H1N1)pdm09
2025.0,5.0,연령미상,,,,,0.0,A(H1N1)pdm09
2025.0,6.0,0-6세,,6.1,,,,A
2025.0,6.0,0세,11.4,,6.0,,16.0,A
2025.0,6.0,1-6세,19.6,,12.0,,131.0,A
2025.0,6.0,13-18세,22.2,30.8,4.0,,62.0,A
2025.0,6.0,19-49세,18.0,23.9,26.0,,623.0,A
2025.0,6.0,50-64세,9.6,14.3,36.0,,245.0,A
2025.0,6.0,65-69세,,,,74.8,,A
2025.0,6.0,65세 이상,,,,81.4,,A
2025.0,6.0,65세이상,5.3,4.8,180.0,,474.0,A
2025.0,6.0,7-12세,27.5,10.5,17.0,,110.0,A
2025.0,6.0,70-74세,,,,83.6,,A
2025.0,6.0,75세 이상,,,,85.8,,A
2025.0,6.0,연령미상,,,,,0.0,A
2025.0,7.0,0-6세,,12.0,,,,B
2025.0,7.0,0세,8.2,,1.0,,1.0,B
2025.0,7.0,1-6세,17.9,,9.0,,107.0,B
2025.0,7.0,13-18세,24.2,27.3,2.0,,74.0,B
2025.0,7.0,19-49세,14.0,21.2,11.0,,339.0,B
2025.0,7.0,50-64세,6.7,13.0,16.0,,132.0,B
2025.0,7.0,65-69세,,,,74.9,,B
2025.0,7.0,65세 이상,,,,81.5,,B
2025.0,7.0,65세이상,3.9,6.4,103.0,,253.0,B
2025.0,7.0,7-12세,24.3,16.7,5.0,,119.0,B
2025.0,7.0,70-74세,,,,83.7,,B
2025.0,7.0,75세 이상,,,,85.8,,B
2025.0,7.0,연령미상,,,,,0.0,B
2025.0,8.0,0-6세,,5.7,,,,B
2025.0,8.0,0세,6.1,,1.0,,5.0,B
2025.0,8.0,1-6세,11.8,,9.0,,88.0,B
2025.0,8.0,13-18세,22.4,23.1,1.0,,50.0,B
2025.0,8.0,19-49세,12.8,19.0,6.0,,346.0,B
2025.0,8.0,50-64세,6.3,5.1,9.0,,88.0,B
2025.0,8.0,65-69세,,,,74.9,,B
2025.0,8.0,65세 이상,,,,81.5,,B
2025.0,8.0,65세이상,3.0,6.3,51.0,,164.0,B
2025.0,8.0,7-12세,16.4,23.9,13.0,,103.0,B
2025.0,8.0,70-74세,,,,83.7,,B
2025.0,8.0,75세 이상,,,,85.8,,B
2025.0,8.0,연령미상,,,,,0.0,B
2025.0,9.0,0-6세,,7.1,,,,B
2025.0,9.0,0세,8.0,,2.0,,6.0,B
2025.0,9.0,1-6세,10.5,,14.0,,79.0,B
2025.0,9.0,13-18세,17.3,43.8,5.0,,51.0,B
2025.0,9.0,19-49세,12.7,12.2,6.0,,370.0,B
2025.0,9.0,50-64세,5.9,9.3,16.0,,112.0,B
2025.0,9.0,65-69세,,,,75.0,,B
2025.0,9.0,65세 이상,,,,81.5,,B
2025.0,9.0,65세이상,2.7,7.1,27.0,,152.0,B
2025.0,9.0,7-12세,17.5,28.6,3.0,,90.0,B
2025.0,9.0,70-74세,,,,83.7,,B
2025.0,9.0,75세 이상,,,,85.8,,B
2025.0,9.0,연령미상,,,,,0.0,B
2025.0,10.0,0-6세,,8.0,,,,B
2025.0,10.0,0세,8.2,,1.0,,6.0,B
2025.0,10.0,1-6세,8.7,,8.0,,46.0,B
2025.0,10.0,13-18세,16.0,16.7,2.0,,69.0,B
2025.0,10.0,19-49세,10.9,11.1,9.0,,340.0,B
2025.0,10.0,50-64세,4.2,15.4,8.0,,91.0,B
2025.0,10.0,65-69세,,,,75.0,,B
2025.0,10.0,65세 이상,,,,81.5,,B
2025.0,10.0,65세이상,3.4,6.1,24.0,,136.0,B
2025.0,10.0,7-12세,19.5,27.8,6.0,,88.0,B
2025.0,10.0,70-74세,,,,83.7,,B
2025.0,10.0,75세 이상,,,,85.9,,B
2025.0,10.0,연령미상,,,,,0.0,B
2025.0,11.0,0-6세,,2.2,,,,B
2025.0,11.0,0세,5.5,,4.0,,3.0,B
2025.0,11.0,1-6세,11.3,,18.0,,46.0,B
2025.0,11.0,13-18세,29.5,34.4,3.0,,140.0,B
2025.0,11.0,19-49세,12.3,27.4,9.0,,272.0,B
2025.0,11.0,50-64세,5.4,8.6,5.0,,56.0,B
2025.0,11.0,65-69세,,,,75.0,,B
2025.0,11.0,65세 이상,,,,81.6,,B
2025.0,11.0,65세이상,3.4,6.1,28.0,,90.0,B
2025.0,11.0,7-12세,27.6,30.9,8.0,,191.0,B
2025.0,11.0,70-74세,,,,83.8,,B
2025.0,11.0,75세 이상,,,,85.9,,B
2025.0,11.0,연령미상,,,,,0.0,B
2025.0,12.0,0-6세,,4.2,,,,B
2025.0,12.0,0세,5.9,,2.0,,13.0,B
2025.0,12.0,1-6세,11.7,,25.0,,82.0,B
2025.0,12.0,13-18세,39.1,41.4,11.0,,286.0,B
2025.0,12.0,19-49세,12.5,11.9,9.0,,298.0,B
2025.0,12.0,50-64세,5.1,5.1,3.0,,67.0,B
2025.0,12.0,65-69세,,,,75.0,,B
